,sales_count,name_store,name_product,street,city,state,country,latitude,longitude,zip_code,products,sales,unpriced_sales,priced_sales,start_date,end_date,is_actual_price,price,inventory_price
150,466.0,family dollar #375,Barqs,"761 mckenzie street,","foley,",AL,USA,30.413609382868792,-87.68384543580555,36535,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
151,0.0,walgreens,Mug Root Beer,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.49
152,11.0,family dollar #375,Bai,"761 mckenzie street,","foley,",AL,USA,30.413609382868792,-87.68384543580555,36535,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
153,218.0,walgreens,Motts,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/07/2022,,TRUE,11.49,13.49
154,,walmart neighborhood market,Ocean Spray,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,10.18,8.68
155,466.0,family dollar #375,V8,"761 mckenzie street,","foley,",AL,USA,30.413609382868792,-87.68384543580555,36535,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
156,214.0,walgreens,Coors,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,12.49,14.49
157,,whole food creations,Heineken,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,4.99,5.99
158,,target,Hawaiian Punch,4616 highway 280, birmingham,AL,USA,33.42553,-86.711805,35243,60766.0,0.0,0.0,0.0,03/16/2022,,TRUE,6.29,8.29
159,,walgreens,Capri Sun,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.49,9.49
160,16.0,whole food creations,Dr. Pepper,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,5.99,6.99
161,,walgreens,Cooper (Cheese),860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,26.99,28.99
162,0.0,walmart neighborhood market,Red Baron,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.98,5.28
163,3.0,walgreens,El Monterey,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,21.99,23.99
164,,family dollar #375,Hot Pockets,"761 mckenzie street,","foley,",AL,USA,30.413609382868792,-87.68384543580555,36535,0.0,0.0,0.0,0.0,01/06/2022,,TRUE,3.54,3.79
165,0.0,walgreens,Chef Boyardee,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,21.99,25.99
166,,walmart neighborhood market,Ragu,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
167,,whole food creations,Ronzoni,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/08/2022,,TRUE,5.49,6.99
168,36.0,walgreens,Progresso,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.49,9.49
169,34.0,whole food creations,Old El Paso,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,4.79,6.49
170,0.0,walmart neighborhood market,Ro-Tel,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,3.48
171,3.0,whole food creations,Mt. Olive,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,4.49,4.99
172,0.0,walgreens,Frenchs,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.49,9.49
173,,whole food creations,Morton,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/04/2022,,TRUE,23.99,24.99
174,164.0,walgreens,King Arthur Flour,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,9.99,11.99
175,,walmart neighborhood market,Duncan Hines,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.98,5.68
176,110.0,walgreens,Blue Bunny,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,27.99,31.99
177,0.0,walmart neighborhood market,Bar S,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.98,5.28
178,,walmart neighborhood market,Crisco (Canola Oil),"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.75,5.48
179,,westside phillips 66,Klondlike,2574 ross clark circle,dothan,AL,USA,31.20357,-85.41954,36303,0.0,0.0,0.0,0.0,03/03/2022,,TRUE,3.74,3.99
180,,whole food creations,Imperial Spread,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/08/2022,,TRUE,12.49,9.99
181,,walmart neighborhood market,Blue Bonnet,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
182,,walmart neighborhood market,Slim Jim,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
183,264.0,walgreens,Vlasic,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/05/2022,,TRUE,2.49,4.49
184,,walmart neighborhood market,Bridgford,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,9.38
185,89.0,family dollar #375,Jiffy,"761 mckenzie street,","foley,",AL,USA,30.413609382868792,-87.68384543580555,36535,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
186,,walmart neighborhood market,Brooks (Beans),"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,10.18,8.68
187,84.0,walgreens,David Sunflower Seeds,860 nw 87th avenue apartment 102,jacksonville,AL,USA,0.0,0.0,0,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,8.49,9.49
188,,walmart neighborhood market,Bertolli,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,1.24,1.48
189,1.0,whole food creations,Libbys,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,8.99,9.49
190,,walmart neighborhood market,ACT Oral Care,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,4.48,4.98
191,3.0,whole food creations,Flonase,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,4.49,4.59
192,0.0,big lots,Tums,6275 university dr,"huntsville,",AL,USA,34.742810500000004,-86.68346603746656,35806,0.0,0.0,0.0,0.0,03/07/2022,,TRUE,37.98,45.98
193,0.0,family dollar #375,TheraFlu,"761 mckenzie street,","foley,",AL,USA,30.413609382868792,-87.68384543580555,36535,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,9.39,10.39
194,33.0,family dollar #375,Biotene,"761 mckenzie street,","foley,",AL,USA,30.413609382868792,-87.68384543580555,36535,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
195,1779.0,cvs/pharmacy,Centrum,6891 vaughn road,montgomery,AL,USA,32.3397,-86.19655,36106,3.0,0.0,0.0,0.0,03/19/2022,,TRUE,15.49,6.99
196,,whole food creations,Advil,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/05/2022,,TRUE,25.59,31.99
197,,walmart neighborhood market,ThermaCare,"walmart neighborhood market, 1916, center point parkway, center point gardens, center point", jefferson county,AL, United States of America,33.637368,-86.684495,35215,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,3.33,3.88
198,3.0,whole food creations,Softsoap,4282 silver lake road,pinson,AL,USA,33.688326,-86.678329,35215,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,7.49,8.49
199,,family dollar #375,Irish Spring,"761 mckenzie street,","foley,",AL,USA,30.413609382868792,-87.68384543580555,36535,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
200,116.0,walgreens #15788,Safeguard,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,26.99,29.99
201,,walmart express,Ajax,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,5.28,5.98
202,,walmart express,Joy,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,6.68
203,,walmart express,Ivory,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,4.98,5.68
204,,walmart express,Dawn,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,4.48,4.98
205,,gnld whole food supplemen,Mr. Clean,515 north missouri st # 1,west memphis,AR,USA,35.156391,-90.184583,72301,837.0,837.0,0.0,837.0,08/08/2022,,TRUE,7.99,8.99
206,110.0,walgreens #15788,Clorox,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,27.99,31.99
207,237.0,walgreens #15788,Gain (Laundry),900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,9.99,11.49
208,,gnld whole food supplemen,Mrs. Meyers,515 north missouri st # 1,west memphis,AR,USA,35.156391,-90.184583,72301,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,3.29,4.69
209,129.0,walgreens #15788,Bounce,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,22.99,25.99
210,,walmart express,Snuggle,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,14.86,9.28
211,,walmart express,Downy,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,4.88,8.21
212,27.0,walgreens #15788,Absolut,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,02/15/2022,,TRUE,5.24,5.49
213,,walmart express,Carvel Ice Cream,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.96,5.48
214,,walmart express,Seattles Best Coffee,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.75,4.78
215,80.0,walgreens #15788,Ruffles,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,12.49,14.49
216,54.0,walgreens #15788,Checkers and Rallys,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,8.49,9.99
217,,walmart express,Ghirardelli,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,11.03,12.99
218,225.0,walgreens #15788,Lotus Chocolate,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,30.99,34.99
219,,walgreens #15788,Olive Garden,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,11.99,15.99
220,,walmart express,Toblerone,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,6.98,9.99
221,,walmart express,Panera Bread,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,14.86,9.28
222,,family dollar #4825,Nestle Boost,"1711 main st,","rock,",AR,USA,34.73220066970855,-92.27335261825748,72206,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
223,,gnld whole food supplemen,Vicks,515 north missouri st # 1,west memphis,AR,USA,35.156391,-90.184583,72301,837.0,837.0,0.0,837.0,07/20/2022,,TRUE,19.99,24.99
224,,gnld whole food supplemen,Calgon,515 north missouri st # 1,west memphis,AR,USA,35.156391,-90.184583,72301,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,3.79,4.69
225,63.0,walgreens #15788,Woolite,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,5.24,5.99
226,,walmart express,Desitin,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.75,4.78
227,77.0,walgreens #15788,Equal,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,7.99,8.99
228,,walmart express,Viva Vitamins,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.34,3.65
229,,walmart express,Finish,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.96,5.48
230,,walmart express,Gaviscon,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,1.24,1.48
231,5.0,westside station,Gillette,801 hogan lane,conway,AR,USA,35.08957,-92.49807,72035,0.0,0.0,0.0,0.0,03/03/2022,,TRUE,5.49,5.99
232,,walmart express,Loctite,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,22.49,24.99
233,,family dollar #4825,Schwarzkopf,"1711 main st,","rock,",AR,USA,34.73220066970855,-92.27335261825748,72206,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,3.69,5.19
234,,dollar tree,Clinique,1739 airport rd,"springs,",AR,USA,34.4799193,-93.1056239,71913,0.0,0.0,0.0,0.0,03/05/2022,,TRUE,1.0,1.25
235,1.0,walgreens #15788,A&W,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/07/2022,,TRUE,19.99,20.99
236,,walmart express,Beech-Nut,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.75,24.71
237,0.0,walmart express,Almond Roca,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,3.48
238,2.0,gnld whole food supplemen,Bounty Paper Towels,515 north missouri st # 1,west memphis,AR,USA,35.156391,-90.184583,72301,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,12.79,9.59
239,,walmart express,Sunchips,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,10.18,8.68
240,,westside station,Gamesa Cookies,801 hogan lane,conway,AR,USA,35.08957,-92.49807,72035,0.0,0.0,0.0,0.0,01/06/2022,,TRUE,6.49,6.99
241,,walmart express,Orbit Gum,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,11.34,7.48
242,,walmart express,Jamba Juice,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.88,3.48
243,,walmart express,Nissin,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,13.92,18.99
244,442.0,walgreens #15788,Reeses,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,02/09/2022,,TRUE,9.49,10.49
245,,family dollar #4825,Taco Bell,"1711 main st,","rock,",AR,USA,34.73220066970855,-92.27335261825748,72206,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
246,3.0,gnld whole food supplemen,Kit Kat,515 north missouri st # 1,west memphis,AR,USA,35.156391,-90.184583,72301,837.0,837.0,0.0,837.0,08/05/2022,,TRUE,4.99,6.99
247,,walmart express,Dominos,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,2.48,5.33
248,,family dollar #4825,Lindt,"1711 main st,","rock,",AR,USA,34.73220066970855,-92.27335261825748,72206,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
249,,walmart express,Tim Hortons,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,5.98,7.68
250,0.0,walmart express,7Up,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,1.96,6.97
251,3.0,walgreens #15788,Doritos,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,30.99,34.99
252,575.0,westside station,Dairy Queen,801 hogan lane,conway,AR,USA,35.08957,-92.49807,72035,0.0,0.0,0.0,0.0,03/03/2022,,TRUE,2.99,4.99
253,,walmart express,Sprite,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,4.48,4.98
254,33.0,family dollar #4825,Mountain Dew,"1711 main st,","rock,",AR,USA,34.73220066970855,-92.27335261825748,72206,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
255,116.0,walgreens #15788,Propel,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,10.99,12.49
256,11.0,big lots,KeVita,1426 military plaza,"benton,",AR,USA,0.0,0.0,72015,0.0,0.0,0.0,0.0,03/02/2022,,TRUE,195.98,225.98
257,118.0,walgreens #15788,Bubly (Sparkling Water),900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/16/2022,,TRUE,11.99,13.99
258,,walmart express,Sierra Mist,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
259,,gnld whole food supplemen,Walkers,515 north missouri st # 1,west memphis,AR,USA,35.156391,-90.184583,72301,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,3.89,4.29
260,554.0,walgreens #15788,Bear Naked,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,02/20/2022,,TRUE,2.99,4.99
261,4.0,bed bath and beyond,Naked,"12309 chenal parkway,","rock,",AR,USA,34.7516376,-92.4153372,72211,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,6.79,8.29
262,,walmart express,Lotus Biscoff,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,5.98,7.68
263,,family dollar #4825,Hostess Cupcakes,"1711 main st,","rock,",AR,USA,34.73220066970855,-92.27335261825748,72206,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
264,,walmart express,Voortman,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,18.28,25.02
265,,gnld whole food supplemen,Sunbelt Bakery,515 north missouri st # 1,west memphis,AR,USA,35.156391,-90.184583,72301,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,5.99,6.99
266,,walmart express,Drakes,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,14.99,6.18
267,,walmart express,Little Debbie,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,10.83,3.98
268,11.0,walgreens #15788,Synders-Lance,900 n 6th st,blytheville,AR,USA,35.934968,-89.909616,72315,141.0,141.0,0.0,141.0,03/15/2022,,TRUE,3.49,4.49
269,,bed bath and beyond,Pepperidge Farm,"12309 chenal parkway,","rock,",AR,USA,34.7516376,-92.4153372,72211,0.0,0.0,0.0,0.0,02/26/2022,,TRUE,7.29,8.29
270,,walmart express,Famous Amos,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,14.99,6.18
271,,gnld whole food supplemen,Murray,515 north missouri st # 1,west memphis,AR,USA,35.156391,-90.184583,72301,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,2.19,2.49
272,,walmart express,Keebler,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,46.43,6.98
273,,walmart express,Sweet Baby Rays,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,46.43,6.98
274,,walmart express,Wrights,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,4.98,5.68
275,2.0,gnld whole food supplemen,Weber,515 north missouri st # 1,west memphis,AR,USA,35.156391,-90.184583,72301,837.0,837.0,0.0,837.0,08/03/2022,,TRUE,7.49,8.39
276,,walmart express,Tones,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,4.32,9.66
277,,morton one stop,Static Guard,18377 highway 64,mc crory,AR,USA,0.0,0.0,0,3680.0,0.0,0.0,0.0,08/04/2022,,TRUE,1.67,
278,,walmart express,Spice Islands,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,14.71,4.98
279,33.0,family dollar #4825,SnackWells,"1711 main st,","rock,",AR,USA,34.73220066970855,-92.27335261825748,72206,0.0,0.0,0.0,0.0,01/22/2022,,TRUE,1.74,1.99
280,,walmart express,Skinny Girl,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,20.78,23.28
281,,walmart express,Polaner,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,8.87,9.86
282,,walmart express,Mama Marys,632 west swannanoa avenue,gravette,AR,USA,36.41487,-94.4531,72736,15879.0,10985.0,10321.0,664.0,06/16/2022,,TRUE,4.48,4.98
